amount,frequency_last_24h,wallet_age_days,is_fraud
329.8260987768963,9,147,0
71.63502844895132,4,154,0
42.01782103666169,4,108,0
650.8650507257196,3,316,0
343.047207298425,2,300,0
287.10525207056565,3,299,0
653.756800657519,6,151,0
725.1773494836926,12,175,0
86.52721538019973,7,55,0
471.0930064584235,4,267,0
72.71759976393737,7,311,0
695.9049439136747,5,154,0
534.947050307972,8,190,0
1568.8163929801622,4,149,0
35.72545375426614,7,8,0
29.37351341241873,5,148,0
165.77314679743202,2,173,0
151.7063656781916,4,81,0
141.8309481478636,6,79,0
1183.5862371081546,6,321,0
143.5385942818033,4,60,0
158.69258782709738,3,95,0
712.3061267985805,4,312,0
298.6820494325285,5,128,0
749.6431991292299,7,122,0
33.80021938096258,10,287,0
334.29674605186835,7,341,0
17.095762468974915,5,87,0
32.35097575531596,3,81,0
1184.562559072742,4,22,0
74.97289952322252,4,252,0
380.09314053110495,8,190,0
264.7457109592807,8,312,0
213.35202779726828,4,86,0
1150.4599685044134,4,8,0
11.032524677500765,8,318,0
545.0091904163447,4,334,0
1653.7774897341835,6,230,0
410.681430140426,6,152,0
1380.9032264595596,1,278,0
26.836419147912025,5,15,0
271.32442614864806,3,287,0
150.65917327534436,9,248,0
656.1892815365702,4,255,0
1989.5380894208413,8,343,0
148.2134737918257,8,325,0
530.9106299150158,2,167,0
110.38420756713982,6,81,0
416.5843710739792,9,296,0
311.74758408616094,4,69,0
1787.8705654540577,4,183,0
468.91971401886667,6,327,0
215.0118883764553,13,64,1
60.573221787810084,6,264,0
81.99343186071815,8,327,0
127.65063757044115,8,86,0
144.4858927806849,1,44,0
950.6177471315552,8,294,0
411.88174255839726,4,149,0
370.5293223927217,4,260,0
60.95325317064895,2,311,0
983.5555820775437,6,349,0
641.5338059369303,6,59,0
35.033346359758156,3,94,0
615.2184503012271,5,323,0
392.12515030869196,8,5,0
42.629372734834135,9,83,0
306.5220603033512,3,328,0
331.4994092074675,2,37,0
90.62578881090823,7,27,0
1456.598463699748,6,13,0
948.4779041173424,6,65,0
552.852195130109,6,203,0
310.22311983444285,4,180,0
265.314835878422,6,297,0
526.3036671570293,10,271,0
394.20373715189623,4,15,0
32.148265013563275,3,1,0
359.23521096701774,0,271,0
820.9898941840662,8,48,0
307.38974756611503,3,182,0
26.677486754224667,4,183,0
771.5400534056184,5,328,0
112.424866842937,3,214,0
149.62154537418513,2,27,0
89.98597170870082,8,226,0
200.3993052358571,4,158,0
706.8358739082581,3,60,0
366.3452667620214,8,66,0
114.63191739354421,5,174,0
1051.1712006327439,6,52,0
1058.3925255399172,7,243,0
1022.3400900512183,10,337,0
136.4270832034604,7,291,0
300.04644821614653,3,244,1
2099.5078624649755,3,121,0
739.2321860913893,7,42,0
13.771639318440762,3,184,0
33.71379390955526,3,45,0
311.7465488855314,3,52,0
1199.6592748268404,8,151,0
386.85529300196026,2,29,0
344.39086952444603,5,57,0
55.730487258302205,4,275,1
534.6919715654813,2,209,0
863.2757253150997,3,8,0
239.35673098359212,2,247,0
747.1889591691859,6,195,0
1668.782581026049,3,322,0
113.93137155670655,6,339,0
370.46503885106785,5,28,0
169.23368344452695,4,345,0
787.166721608737,6,331,0
430.89342046982244,6,296,0
503.357258916638,6,235,0
799.5313597255331,7,130,0
252.0660979608902,10,76,0
1233.0821063064827,12,233,0
380.7439187276906,5,230,0
85.96080579465918,7,332,0
595.197892248194,10,351,0
788.1499229619774,2,310,0
190.45577239785516,4,189,0
973.0824902566811,6,2,0
1182.9928230155833,4,336,0
162.1069797852322,5,65,0
2052.848561140869,3,52,0
75.82529519025276,3,34,0
112.83315815733789,3,301,0
101.80825013378586,6,240,0
1122.1095570920663,5,129,0
531.0811942673516,9,243,0
82.4988131251519,1,356,0
290.19809744493597,5,308,0
477.6431677739809,6,323,0
43.57701266682867,5,98,0
1070.3027201711366,8,76,0
813.8099422268041,4,312,0
351.80766404091804,6,219,0
1707.5459615250438,5,306,0
270.4371135146974,7,101,0
2071.042688225587,4,119,0
551.1896858173445,7,140,0
503.4788547467605,4,225,0
90.73389785331739,5,255,0
1068.229312044028,5,73,0
278.8622656751126,5,312,0
88.5078722413422,6,306,0
6.343834561467812,5,156,1
410.21272085693784,3,259,0
374.75255732925154,3,64,0
635.329922373547,5,310,0
1104.811802867714,4,36,0
41.36840009027475,5,248,0
657.4456468802963,2,44,0
103.76549707763458,8,119,0
976.5879262842792,4,349,0
854.8046073055023,1,181,0
389.1279171495502,3,70,0
619.3559716560313,6,358,0
188.69407530569822,7,267,0
318.54214339473083,5,219,0
861.9669529794813,3,190,0
307.41315921204125,5,256,0
221.42639809327812,4,187,1
340.81927704243213,4,227,0
880.8554976337119,2,61,0
204.14057023216682,3,168,0
95.4359594706478,4,132,1
622.4217408676418,6,155,0
874.287386642449,8,272,0
53.03453804904421,5,210,0
137.13560915406765,2,7,0
76.55926703041757,3,11,0
213.8104307780281,6,200,0
299.23767396010606,6,251,0
690.8053472419114,9,64,0
526.5531627677508,5,180,0
485.0153076744655,3,128,0
217.2216857034855,6,262,0
920.8349225171542,4,120,0
318.65492202196305,5,48,1
1934.1212082974455,4,69,0
502.7551885048863,7,262,0
67.48892859051263,9,230,0
563.7799722553776,6,252,0
196.59834845980512,5,231,0
579.7024320124432,2,224,0
36.092452534772164,7,207,0
96.11409522956076,2,341,0
968.0595255090651,5,28,0
128.85427165339243,5,219,0
907.1287060564159,4,337,0
163.74956968937366,2,101,0
514.8443838751174,11,58,0
592.3311842148194,5,24,0
359.3912406442747,8,227,0
182.14527509449104,10,169,0
119.5376300823429,10,246,0
16.87630960528036,5,324,0
181.16430595060464,2,212,0
529.44987304611,7,363,0
1392.774722954687,7,266,1
1024.7646330481996,10,21,0
726.355512373689,3,124,0
776.6406717068506,7,97,0
546.7898419608366,6,138,0
150.7464066486351,2,338,0
1188.6275460975453,2,353,0
555.4421087100344,3,93,0
410.99124394319017,4,95,0
58.823098942132326,2,24,0
296.24886169196856,9,136,0
308.42491240149775,7,334,0
999.6265959284822,8,133,0
395.5434494928822,3,54,0
239.34102822378924,7,292,0
1881.8085801761695,3,112,0
58.671899813379255,10,131,0
274.5653493256675,4,278,0
21.466629153440707,7,264,0
673.3524748315729,2,78,1
1250.9850155819388,2,263,0
164.27795745700968,5,68,0
977.1686477564148,10,62,0
172.80973395914967,6,363,0
1208.2698923069854,4,175,0
701.1344458060847,1,280,0
817.1388835882193,8,236,0
9.085323207082231,5,136,0
1645.8624862181985,3,224,0
648.5395260823416,4,89,0
181.74268069886148,3,107,0
884.2011858024539,3,41,0
165.30953880365956,4,186,0
1030.8158987072081,4,188,0
59.71867124054711,5,9,0
608.1677500220933,3,180,0
389.02418548362766,6,186,0
50.75866076325476,4,82,0
138.46591744415068,6,177,1
6.24080423751401,6,94,0
316.278188330141,5,116,0
179.24204741859722,7,160,0
456.09642520778596,5,245,0
176.36835997261835,6,283,0
178.27969781233705,4,213,0
679.7156114135131,8,152,0
24.670146619977682,11,166,0
1165.9811810955894,6,143,0
956.1637658070381,3,25,0
551.016089756706,4,200,0
449.74332003817005,8,233,0
1114.214445221528,6,4,1
102.48618804199438,5,288,0
41.130880162051206,6,173,0
136.89627001715945,4,184,0
791.345117931367,5,251,0
17.642771747663254,14,291,0
437.10296960978354,4,286,0
2694.944054430042,6,359,0
967.9168719178845,2,112,0
368.49278600440886,5,305,0
32.878116076265755,5,350,1
890.0345771633696,4,339,0
456.87012877185276,3,130,1
61.04596365140864,6,187,0
49.27923153723075,5,29,0
1201.9038653921693,7,158,0
553.1210553440255,8,235,0
883.8851597612024,6,278,0
1055.8951853774706,5,102,0
424.0501685324601,8,225,0
364.33158815578935,9,275,0
281.43452104728715,3,323,0
190.59111005669158,5,232,0
285.1073449415669,2,342,0
743.3439623333629,6,274,0
460.55545390855514,9,113,0
1115.240552814668,5,139,0
292.936261960972,7,216,0
467.08681438264443,7,314,0
498.8962298454632,3,274,0
447.87306532975646,5,328,0
606.3954062764889,5,349,1
135.53275985830638,4,184,0
359.09279845120693,5,312,0
55.032896739165416,4,194,0
242.66936874952984,8,279,0
334.3903043343766,7,272,0
528.0987154596442,6,300,0
1503.2050656159715,7,72,0
458.9598621665501,10,196,0
680.496413178296,4,270,0
352.8792444278386,9,331,0
502.7031123587008,9,240,0
36.78678924806502,9,108,0
146.77736194256954,3,292,0
224.59338035474525,3,300,0
319.79690828360435,8,100,0
23.361742001170605,6,81,0
75.4254552689986,9,270,0
162.04462705167057,2,349,0
1779.4994496157954,6,17,0
201.245024322056,2,193,0
328.9296513143755,9,212,0
109.1387752228215,6,353,0
471.805362569958,1,126,0
164.72671395570603,3,310,0
115.96134927462509,4,126,0
363.42709466221027,4,130,0
2.7605059686548863,6,145,0
3.846776135200151,8,256,0
123.6341184337153,5,23,0
18.706282919097912,11,214,0
57.15900958138311,9,129,0
206.89532170251542,5,12,0
811.225304712823,4,141,0
424.37287129565635,3,268,0
359.4045504940313,12,57,0
173.70812851832372,5,86,0
1342.316171793108,12,274,0
252.93151328733416,4,103,0
45.560505058287795,5,339,0
479.946988104977,3,350,0
60.427972435331455,3,143,0
211.7303887116328,5,334,0
354.04101485987303,3,329,0
1036.6205011494583,8,176,0
340.1614623279765,6,133,0
605.7652560462551,4,344,1
2468.007870989055,2,264,0
70.48758295799078,8,147,0
160.60669152345082,7,12,0
250.91318241823745,3,328,0
273.942092760732,3,55,0
264.6824387031414,8,230,0
1190.8736913559571,5,122,0
625.9388080847127,6,349,0
468.1258338158763,9,233,1
185.07749491469943,4,162,0
868.0404969388557,5,82,0
1551.219196899078,6,47,1
860.7389054325331,7,364,0
0.7831656240208741,3,291,0
505.8523425335606,4,160,0
26.24457374752228,4,179,0
148.93841161123783,1,362,0
30.684946790983155,5,208,0
462.912334064396,4,40,0
580.1213827223802,1,214,0
60.7944307284065,3,352,0
242.1233980746802,7,154,0
304.62044288539465,0,338,0
230.2667240593697,9,293,0
64.49941183205866,5,166,0
271.4573320919404,4,272,0
695.508844864037,0,24,1
36.82739525361806,6,115,0
41.7886477823799,6,351,0
219.07521936821516,2,260,0
1421.2971527639204,3,306,0
552.1733194204588,5,364,0
567.6432558498415,7,226,0
224.6457986449028,5,102,0
450.28348928672307,5,131,0
5.091426876271543,6,264,0
505.43265496302126,3,12,0
1222.5754297699063,5,322,0
474.11452194642163,4,181,0
1034.5420566187718,3,349,0
643.6283964535804,7,161,0
64.23406851299852,4,114,0
1163.7120579908872,7,18,0
34.37708089506855,6,104,0
381.74992294642345,4,186,0
76.6555051037578,4,342,0
5.887836307241012,3,93,0
274.1203428218688,5,301,0
174.8076095951888,4,143,0
332.7664871115796,10,143,0
430.42787854620366,8,301,0
22.36223312795628,2,100,0
65.62602194234074,3,62,0
408.94991986412333,7,84,0
210.16300809552897,4,276,0
653.1384192807292,6,167,0
528.1956106258551,4,295,0
934.118449748684,5,129,0
589.6284320513487,5,364,0
280.9990043020031,9,67,0
558.8465205528075,4,47,0
161.05475999006464,1,310,0
182.86757394049724,4,148,0
777.9134079251586,6,250,0
295.67406445783763,3,137,0
800.6861151346733,4,95,0
864.1737171109364,10,238,0
974.4254161289728,9,284,0
1242.2647754965885,6,320,0
281.9244353499046,7,35,0
191.9987120715736,0,296,0
436.37471492504164,6,358,0
231.94909148629498,2,258,0
459.4898805376317,3,270,0
611.3839361847305,13,355,0
583.0255353370436,5,324,0
234.64425212038995,2,47,1
91.27691290240818,6,94,0
281.52400679893054,6,182,0
76.92194749305025,4,190,0
1104.0787202685333,8,51,0
212.23028808697003,10,206,0
83.88975176259996,9,304,0
12.88857719833833,4,333,0
518.9783790103037,3,125,0
506.54169149841,6,212,0
208.2156335553708,7,266,0
37.206564888137265,5,135,0
263.5019740558731,4,273,0
186.41486276414165,6,278,0
565.2382615793507,5,315,1
465.4221230029178,5,300,0
226.74534327944588,1,267,0
122.88157461212414,6,298,1
2212.925154682265,4,279,0
302.56963623264687,4,214,0
582.8157192596624,2,62,0
75.73304104734127,5,54,0
332.3670411344603,4,338,0
13.961481211462656,9,112,0
352.058684735351,4,269,0
1662.3599942560743,0,324,0
242.42197239737098,11,107,0
19.888360387391568,8,283,0
15.722522362918268,7,168,0
245.50068131504074,6,74,0
87.19153692556543,3,236,0
11.814538540600282,5,92,0
705.7314520714552,6,85,0
306.72735222690767,3,75,0
170.7135864146678,5,84,0
1151.7086346607716,8,245,0
61.727711748932656,6,228,0
1560.8612740704873,7,83,0
188.41456774526313,4,15,0
1096.433567784054,3,301,0
461.83756034238615,8,181,0
876.386775688192,1,338,1
2067.994798000141,5,263,0
170.12348244930584,6,78,0
1623.8368329798275,5,229,0
246.72366484581093,5,233,0
243.4828616049801,5,30,0
208.0510688152398,5,155,0
389.7967484469401,6,305,0
83.70368995594329,5,185,0
403.3948211457837,5,357,0
390.12089404475637,8,255,0
717.5360691532478,3,169,0
896.8305238542267,5,81,0
290.3034657725327,3,286,0
180.00686241447335,3,210,0
150.10335452106867,7,259,0
108.22291355506094,4,37,0
29.687978904190402,4,286,0
209.61569920849487,2,54,0
157.52505335258448,6,212,0
1696.8733912148305,3,342,0
407.8934248270577,7,100,0
213.3012477585504,7,85,0
434.3072618112863,8,213,0
74.94462875107239,6,264,0
293.5328367214515,7,86,0
492.06310289100566,4,63,0
335.5928854897375,7,192,0
256.897347427876,2,93,0
2545.52063197123,5,253,0
1061.4450001233984,3,138,0
488.2937419034039,7,49,0
421.26156019056845,5,121,0
484.66182165997714,7,39,0
112.39251629289252,9,34,0
251.37726084509842,6,358,0
20.129583182880108,5,266,0
322.69881452178976,7,9,0
391.56284187648725,1,188,0
129.22330272947286,3,96,0
1662.5189859498882,3,133,0
1200.9520086993216,11,163,0
640.3247667618975,4,139,0
381.12713153296625,2,298,0
1019.9918115913102,5,80,0
70.00608453811546,7,91,0
781.5391457141175,2,256,0
66.66331477601192,5,148,0
790.4511335870843,2,179,1
161.32144989567132,1,257,0
1048.1538129752246,6,218,0
1441.5777731750818,4,267,0
80.5517126073048,7,317,0
310.5766397295583,7,79,0
1981.3261065714855,6,167,0
330.25039624369055,6,104,0
995.8894376326062,6,304,0
444.25452346212495,7,338,0
235.26581064018208,4,284,0
168.28460953003795,9,345,0
113.59027645419319,4,215,0
717.3185146084777,6,75,0
244.32052140118796,7,225,0
357.97813280703105,4,336,0
338.95737270445454,6,292,0
430.52148058677506,2,343,0
1003.3824089565735,6,70,0
1974.8453956678413,4,363,0
261.7732701243334,3,190,0
878.7338709486766,3,106,0
723.0811982512931,5,70,0
426.10539792233135,3,10,0
1562.3188325989674,4,214,0
111.86843585222508,3,5,0
57.85371390988225,6,28,0
961.944095446393,9,315,0
289.15073097373823,5,241,0
938.5569055162965,6,236,0
1117.8849196435585,4,92,0
32.2466443437917,3,318,0
1074.7807940351615,9,345,0
297.39269933421235,3,363,0
357.11645412305285,9,38,0
492.54249604265107,4,219,0
1304.4369797823879,8,152,0
9.650584682792921,3,192,0
323.93728196891163,3,121,0
581.9307990668292,5,171,0
641.3402087725523,8,110,0
589.692832855554,3,144,0
72.18647779765466,4,66,0
177.90593565488703,8,322,0
222.14106120466735,3,197,0
815.9368813932607,3,46,0
163.391574588316,2,149,0
118.30754561812428,7,60,0
1578.5144344750042,2,138,0
4.451398836142618,6,90,1
3064.4114969520433,5,212,0
564.7749272183767,6,169,0
881.496508219185,2,113,0
174.5088792524603,10,341,0
7.209364869005761,3,66,0
669.4564392173502,6,302,0
898.3194682467004,5,118,0
674.4533017740471,7,225,0
77.07134085511085,6,151,0
700.0504618021271,7,167,0
732.5016738640082,4,95,0
537.2631236659405,7,260,0
726.4648628462066,2,259,0
935.1463373394024,6,120,0
475.4464121564652,7,74,0
46.38928619745787,5,362,0
334.3519918938111,4,96,0
40.414898287162664,5,292,0
261.73851741266765,2,177,0
261.37023652531553,8,27,0
34.14469028677538,5,309,0
214.48499864969034,6,305,0
58.82795243903625,5,211,0
825.7428550377401,6,358,0
1475.2649925309993,8,257,0
37.53231686622789,7,318,0
1551.8281170343428,0,205,0
369.67577469438055,4,355,0
178.027338139301,7,66,0
39.98831236978604,7,150,0
347.1982483856968,2,167,0
791.1924450988089,3,220,1
613.9389288918248,9,300,0
25.76561474802323,7,258,0
37.84791202912624,8,203,0
257.81296560804384,4,240,0
174.9848046900245,2,315,1
132.23304586627975,6,229,0
164.9500892277558,2,156,0
813.5025155783579,4,218,0
1324.146297271714,9,195,0
259.6832420887668,4,270,0
1182.821034121445,3,16,0
193.93223202862478,4,241,0
323.5489429947621,2,252,0
128.1104354863943,7,51,0
511.4872309857723,7,356,0
1931.166983988161,2,28,0
462.530912905048,4,53,0
221.4387143033421,4,308,0
521.8028092377419,5,116,0
65.57892212615533,6,9,0
1097.579217833153,6,11,0
349.6670911016173,8,107,0
298.3277059530509,4,301,0
440.7813802699802,1,341,0
490.1265265759135,4,258,0
37.24099362783249,6,182,0
573.82336476219,3,170,0
138.49088294575523,4,325,0
625.7989306347667,1,139,0
864.4903569908595,7,285,0
814.7144729977397,2,111,0
402.04045153745125,9,92,0
367.1615900233151,6,220,0
77.08631748212545,5,5,0
746.5972538187141,10,20,0
158.32163455430327,7,101,0
343.2798854498613,5,295,0
167.22899833187105,4,157,0
71.8360974536481,11,1,0
496.5287867379612,4,212,0
27.931879862958183,3,119,0
690.4449639590403,1,260,0
191.05996627694827,7,175,0
0.06735103820133685,5,134,0
357.8284564022226,7,102,0
23.992496180626087,5,62,0
161.59905495488985,2,54,0
613.7512127966615,5,305,0
32.370402329413395,9,7,0
914.2277821073932,11,356,0
1.9136185981980285,6,3,0
141.72808654574774,6,332,0
675.2784231555521,3,335,0
190.09619755987487,8,149,0
53.732691371896756,3,288,0
223.326333782404,8,12,0
157.62481924437802,7,104,0
924.8380685685146,6,111,0
187.9637726469199,6,263,0
777.7885788656753,3,173,0
1112.220453852014,7,95,0
284.41933627164815,4,321,0
1203.6570365805983,4,203,0
236.85970527975803,10,45,0
1663.208476084358,6,34,0
46.765120906180755,2,211,1
580.8068223299941,4,225,0
340.4255841155766,3,264,0
245.22465688125655,9,301,0
500.8043337026639,6,226,0
608.4565713175622,3,104,0
2.1864082458732064,7,221,0
91.3326611856045,5,334,0
624.2167656343331,7,301,0
548.8844425837361,7,123,0
1691.3964705202707,2,222,0
715.7249288783703,7,43,0
1505.6535441884396,3,210,0
606.2386014385437,7,337,0
176.9481245016324,5,11,0
55.669689106017955,8,216,0
761.2262880572404,3,164,1
516.6218987260125,7,225,0
24.692827225770998,4,225,0
223.18297935387855,3,246,0
1570.9552562720573,3,146,0
346.9748969941752,2,191,0
283.4591875362745,9,261,0
305.96759852499946,10,287,0
117.1545296262979,7,16,0
229.9927262795851,7,194,0
230.8695422260187,4,9,0
26.887670368048905,4,2,0
729.5779858065249,5,293,0
269.3592113318849,3,84,0
863.4914198914489,7,209,0
949.7213438694287,4,58,0
119.12482217703125,4,339,0
535.5279617356548,4,106,0
319.5964288803716,8,136,0
1060.78526965118,5,308,0
121.50777348314861,3,331,0
566.3118891917223,11,77,0
467.93064892154507,7,325,0
174.9925976950795,5,210,0
73.43912124034377,6,232,0
527.2590817927141,2,125,0
670.8468768927355,1,180,0
189.62634533008838,3,290,0
517.583031340249,5,214,0
251.37161029068372,7,97,0
624.4970854163753,3,249,0
111.08156285303549,4,221,0
1104.6156976364957,2,13,0
169.42424636730937,5,306,1
229.26365759416947,2,91,0
29.923811421853042,5,193,0
59.117188178355676,7,199,0
362.69254399420305,3,260,0
155.70923361286228,6,64,0
902.362253873503,3,330,0
7.401202847220853,10,232,0
238.2878278273536,5,227,0
205.75080567082148,3,167,0
9.758425834938556,7,251,0
66.40491165229436,3,186,0
266.91295273787273,5,249,0
339.48860961699603,4,272,0
259.00044161986096,7,340,0
378.5098187566613,4,138,0
452.0966939817584,4,109,0
4.986695229076359,3,318,0
311.8993349833095,6,44,0
1655.211110504819,10,342,0
365.97756079241276,3,337,0
565.8916066119483,5,201,0
186.88428984494018,4,104,0
743.5910653354988,5,120,0
741.22971324484,2,362,0
368.3364631013783,3,28,0
1865.1387922679223,4,107,0
67.08020364218744,6,280,0
8.5464600292336,7,28,0
735.1820419798913,4,186,0
822.935654032973,7,195,0
64.03444343923533,4,146,0
154.33903217401743,5,260,0
8.8541163532325,6,360,1
173.5806079258283,9,177,0
741.7152260640561,3,128,0
364.864637786035,9,106,0
213.9286715466708,6,352,0
232.4000315796827,2,211,1
0.6772713471739074,9,349,0
178.19501195560352,4,322,0
519.8775432802587,5,314,0
1828.5827271425899,5,11,0
938.8574993123457,4,360,0
11.93889170775825,3,321,0
1144.1468746111293,5,17,0
764.3863453550762,4,336,0
757.9194241744998,3,66,0
306.24072642822296,5,113,1
253.75331299759785,6,132,0
180.4244849911565,9,71,0
33.97609531713543,3,61,0
129.53782521651374,5,314,1
141.58190425046666,7,244,0
330.89894227968347,5,309,0
688.0619413033578,2,5,1
321.04629430782745,5,317,0
29.792445031242043,7,21,0
1582.5467021983784,8,186,0
1429.9395811760219,2,209,0
768.9996178639589,3,231,0
2373.8222416799717,6,14,1
393.16038832314484,3,352,0
1645.2980398914501,6,79,0
39.30792672458491,10,182,0
227.60144982313844,2,78,0
127.69216469929553,6,297,0
108.9742122761541,5,272,0
75.87849368554251,3,51,0
486.9779861959905,4,257,0
760.0771455615799,5,296,0
431.7286613479134,5,18,0
79.47600783391258,9,290,0
833.3316729073272,6,218,0
505.2384941086985,4,100,0
245.6468973888904,3,149,0
560.628828533534,4,155,0
150.48834729935857,2,102,0
211.70676724698143,5,115,0
1247.3927009813524,4,270,0
171.600566445232,2,92,0
317.4280685649471,5,21,0
1104.2794021308753,11,120,0
615.0238259218661,4,19,0
32.11100623703637,6,24,0
79.67553170232789,2,26,0
3.9362488619868072,4,153,1
498.3733534007457,9,301,1
296.8078935051169,2,364,0
72.09390029505175,5,202,0
1584.2591716576112,4,139,0
377.14942731423133,5,280,0
138.46556515460236,3,24,0
347.1775260262578,4,12,0
569.1242631366281,5,135,0
39.65106738502541,7,81,0
160.58758829254643,6,355,0
822.443151175426,5,70,0
307.78286077867364,7,204,0
395.46506380290174,5,79,0
283.53575840115565,9,279,0
22.446354450078513,5,199,0
90.61094871259682,5,294,0
294.88178371113804,8,285,0
117.345904124512,4,156,0
25.63560976806342,2,76,0
927.8280231937154,5,219,0
1986.7505515976197,3,324,0
787.8634682838713,2,277,0
961.338301134739,5,265,0
138.52086135460567,8,49,0
1617.3371774293942,3,98,0
109.65402342068911,4,293,0
1512.3726591010259,11,21,0
2631.4069659946476,4,23,0
621.916390842341,7,138,0
1985.454944713223,1,230,0
421.45018127970314,3,326,0
150.24303624615976,2,357,0
287.23417149640477,6,29,0
450.1606318808089,3,315,0
37.94485110692194,5,21,0
486.8848016974755,8,342,0
1986.360103937694,8,99,0
105.42697055766685,2,63,0
786.5412180781225,6,302,0
1192.4336194756286,7,133,0
1438.5445179462479,3,15,0
1611.1358472240993,4,105,0
368.5073610284772,8,111,0
1892.869392429678,6,339,0
707.9856118620868,5,336,0
88.17258724042813,2,111,0
323.99141606916015,6,363,0
633.5116394606259,5,343,0
142.07104998989794,8,4,0
511.68077623067643,3,152,0
549.2068727594815,5,42,0
88.7862718992548,4,26,0
416.30269385432894,7,362,1
738.387316020698,9,194,0
345.470472579968,6,360,0
6.088477943850166,13,8,0
4.539781925452143,3,73,0
220.82809591005338,7,78,0
1303.1580885262008,5,148,0
129.82388548195848,6,322,0
503.05806252761,11,68,0
125.56313986525485,7,355,0
194.06068427327784,4,183,0
942.0758508770627,8,334,0
652.5626528131986,6,85,1
50.13081151833449,4,79,0
279.9221753900893,4,39,0
14.80182990112607,7,306,0
327.81987731790286,8,20,0
542.9971334477727,3,70,0
63.066626718479206,8,156,0
170.46051616351724,6,117,0
253.61324214142516,8,28,0
1259.941784148555,3,98,0
2499.4780379511753,3,329,0
22.97553109084137,7,151,0
715.6624401502872,6,364,0
232.3879121527445,6,22,0
249.16713844208655,4,261,0
701.7507254976709,3,60,0
1253.1249964185863,7,163,0
1507.239393293603,7,114,0
430.33647172273186,7,354,0
220.89950032470702,5,196,1
774.5221547885493,4,45,0
144.5090711393864,4,113,0
415.1414204758868,7,179,0
222.03420593832678,5,270,0
534.4749114938969,4,325,0
137.4809344442548,3,56,0
106.3447836422213,3,347,0
1251.9779908948435,3,267,0
53.68330935189589,6,115,0
352.5672792049088,5,357,1
124.77763444526256,5,167,0
19.853996856933325,4,354,0
18.34175280566355,8,115,0
96.32037172916343,7,80,0
1007.8404909353613,4,314,0
165.9763533340247,3,286,0
1502.4790562678797,4,323,0
435.68532458693187,7,29,0
286.89530490754385,9,42,0
433.85605059705165,8,119,0
363.5571794975433,3,62,0
711.0151842746741,5,155,0
165.9884241993632,6,285,0
217.7434362613133,7,189,0
1122.6031136902604,6,285,0
1463.6305584720753,5,104,0
1115.4031145986537,8,57,0
271.887946748747,7,311,0
757.8952457757637,4,172,0
323.45225620584085,6,156,0
344.11947497368476,9,165,0
114.50543335802254,6,333,0
447.17938178699706,5,69,0
102.98093873716539,4,58,0
201.40783478645918,3,207,0
965.6149226451774,0,85,0
116.01382995655153,6,325,0
36.908468501513134,3,101,0
35.75207853447731,4,292,0
1413.286146641773,4,251,0
353.5423672578998,8,220,0
263.3183749008319,3,160,0
832.6830208309165,4,187,0
903.4139994404849,2,87,0
201.8765620314438,5,330,0
591.4613885831744,7,349,1
737.284866529631,9,155,0
531.5994361736102,8,355,0
82.19862551402466,10,280,0
1043.265641370974,6,343,0
387.28118028546186,14,323,0
165.97195097022185,3,164,0
276.89108059388406,6,68,0
19.14753785135114,8,362,0
68.406557923332,4,288,0
725.2495367560701,6,212,0
0.005817411525216162,8,120,0
269.41182510663555,9,185,0
369.6062204669365,6,216,0
28.091784578248458,9,130,0
1807.4087681393878,1,78,0
128.1726725915564,6,170,0
181.3455880670851,6,38,0
181.1615123619793,7,55,0
130.95301511269733,4,290,0
0.737454615192529,13,46,0
653.4547855373437,3,171,0
1703.2884094513745,5,130,0
126.9905152221055,4,164,0
543.9061967302936,4,70,0
677.1969706403121,8,292,0
943.3386140185173,3,69,0
274.6352896936128,2,105,0
180.4353710296746,4,54,0
196.73995965731768,5,363,0
623.4772679962116,5,248,0
848.5323753150265,6,309,1
100.21056582081991,7,106,0
231.7651199833902,6,349,0
1161.0888745885163,4,315,0
821.7391843646855,10,97,0
2095.154769341188,7,342,0
701.7167191600204,5,27,0
249.7740614418322,2,72,0
446.577511649979,5,185,0
540.8986102064621,4,134,0
40.852277727415554,3,174,0
393.1764431762053,2,281,0
617.7675616784138,2,98,1
91.55371515647234,6,64,0
758.5016529870559,12,113,0
438.2619835734714,7,65,0
1520.5927555552569,1,216,0
21.67420526105625,8,354,0
154.164301404719,4,290,0
460.09149758112187,3,315,0
175.88628455231762,10,89,0
626.6238300943795,2,247,0
711.4901324549239,7,332,0
54.07997301929704,3,149,0
360.62362177253794,5,357,1
355.5441374949078,5,240,0
230.44723809362839,9,6,0
1350.9709168835877,2,237,0
878.6973400640409,7,267,0
597.3568708741899,5,336,0
626.4531019127749,6,238,0
309.68462211463793,4,139,0
1269.1190378560188,5,165,0
593.0589566671046,6,282,0
652.7832886776416,10,185,0
989.1321354357859,7,154,0
160.15193846438726,2,106,0
822.7162675622995,7,149,0
108.60596594951663,5,185,0
211.82112208300725,9,271,0
204.44331813511394,4,359,0
1920.4438111263078,7,191,0
970.8398381862212,3,163,0
603.939982992444,7,201,1
649.2457117101071,6,106,0
412.85128984206546,3,215,0
1469.5877652546008,5,324,0
342.8462706605279,4,220,0
239.43558284108542,7,345,0
88.98671397007587,6,217,0
771.37035894156,3,29,0
662.9646409861012,3,238,0
242.54242142454214,2,64,0
12.758100477195537,6,96,0
913.1671580553208,5,154,0
